nama_sample,ph_label,ppm_label,ntu_label,status_air,kelayakan,jenis_air,raw_ph,volt_ph,raw_tds,volt_tds,comp_volt_tds,raw_turb,volt_turb,suhu
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44110.90,2.2212,12026.30,0.6056,0.5562,2071,1.6689,4.05,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44271.10,2.2293,15448.30,0.7779,0.7145,2066,1.6649,4.31,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44272.70,2.2293,12375.20,0.6232,0.5717,2065,1.6641,4.36,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44301.50,2.2308,14406.20,0.7254,0.6663,2064,1.6633,4.41,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,43928.70,2.2120,13839.70,0.6969,0.6401,2064,1.6633,4.41,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,43861.30,2.2086,13903.70,0.7001,0.6423,2062,1.6617,4.51,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44112.40,2.2213,13665.10,0.6881,0.6313,2069,1.6673,4.15,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44211.80,2.2263,13175.50,0.6634,0.6094,2064,1.6633,4.41,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44072.60,2.2193,14379.00,0.7241,0.6650,2064,1.6633,4.41,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44083.80,2.2198,13306.80,0.6701,0.6147,2064,1.6633,4.41,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44235.80,2.2275,14249.30,0.7175,0.6590,2062,1.6617,4.51,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44237.40,2.2276,13565.90,0.6831,0.6267,2061,1.6609,4.56,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44386.50,2.2351,13124.30,0.6609,0.6070,2063,1.6625,4.46,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44042.20,2.2177,14796.70,0.7451,0.6843,2063,1.6625,4.46,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44064.50,2.2189,12759.30,0.6425,0.5901,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44151.10,2.2232,13514.70,0.6805,0.6251,2065,1.6641,4.36,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44226.30,2.2270,14428.50,0.7265,0.6673,2065,1.6641,4.36,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44184.70,2.2249,12207.10,0.6147,0.5646,2064,1.6633,4.41,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,43882.20,2.2097,15313.70,0.7711,0.7083,2064,1.6633,4.41,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44468.10,2.2392,12772.40,0.6432,0.5907,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,43619.70,2.1965,14124.60,0.7112,0.6525,2063,1.6625,4.46,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44308.10,2.2311,14393.50,0.7248,0.6649,2074,1.6714,3.90,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,43975.00,2.2144,12173.70,0.6130,0.5630,2065,1.6641,4.36,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44067.90,2.2190,15872.10,0.7992,0.7341,2065,1.6641,4.36,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44256.70,2.2285,12032.80,0.6059,0.5565,2085,1.6802,3.33,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44051.90,2.2182,14524.80,0.7314,0.6718,2077,1.6738,3.74,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,43983.10,2.2148,13385.20,0.6740,0.6184,2065,1.6641,4.36,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44445.60,2.2380,14364.60,0.7233,0.6636,2068,1.6665,4.21,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44279.20,2.2297,13484.30,0.6790,0.6236,2065,1.6641,4.36,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44415.20,2.2365,13090.80,0.6592,0.6055,2065,1.6641,4.36,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44112.60,2.2213,15150.30,0.7629,0.7007,2070,1.6681,4.10,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44285.60,2.2300,14054.30,0.7077,0.6500,2082,1.6778,3.49,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44181.50,2.2247,13926.20,0.7013,0.6441,2066,1.6649,4.31,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44042.20,2.2177,13977.40,0.7038,0.6465,2069,1.6673,4.15,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44394.30,2.2355,12854.10,0.6473,0.5945,2066,1.6649,4.31,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44176.70,2.2245,14132.60,0.7116,0.6536,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44186.30,2.2250,14457.50,0.7280,0.6679,2061,1.6609,4.56,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44080.70,2.2197,12122.30,0.6104,0.5600,2067,1.6657,4.26,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44394.60,2.2355,15339.20,0.7724,0.7094,2080,1.6762,3.59,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44016.70,2.2165,12778.80,0.6435,0.5910,2069,1.6673,4.15,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44328.60,2.2322,14161.40,0.7131,0.6550,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44157.50,2.2235,14566.40,0.7335,0.6737,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44103.00,2.2208,12226.30,0.6157,0.5648,2050,1.6520,5.13,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44213.60,2.2264,15816.40,0.7964,0.7315,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44469.60,2.2393,11893.40,0.5989,0.5494,2069,1.6673,4.15,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44408.90,2.2362,14684.80,0.7394,0.6784,2078,1.6746,3.69,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44692.10,2.2505,14217.50,0.7159,0.6576,2080,1.6762,3.59,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44144.70,2.2229,13026.60,0.6560,0.6025,2069,1.6673,4.15,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44327.20,2.2321,14395.00,0.7249,0.6658,2070,1.6681,4.10,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44440.80,2.2378,13068.50,0.6581,0.6037,2075,1.6722,3.85,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44328.90,2.2322,13921.20,0.7010,0.6439,2076,1.6730,3.79,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44276.00,2.2295,14095.70,0.7098,0.6519,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44532.10,2.2424,11879.10,0.5982,0.5494,2075,1.6722,3.85,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44232.70,2.2273,15633.70,0.7872,0.7231,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44658.50,2.2488,12221.60,0.6154,0.5652,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44306.40,2.2310,14822.30,0.7464,0.6855,2079,1.6754,3.64,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44306.40,2.2310,13655.70,0.6876,0.6309,2072,1.6697,4.00,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44037.40,2.2175,12833.10,0.6462,0.5935,2076,1.6730,3.79,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44444.00,2.2380,14292.60,0.7197,0.6603,2091,1.6851,3.03,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44381.60,2.2348,12846.10,0.6469,0.5941,2069,1.6673,4.15,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44122.30,2.2218,14215.80,0.7158,0.6575,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44419.90,2.2368,14545.60,0.7324,0.6727,2073,1.6705,3.95,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44109.50,2.2211,12517.70,0.6303,0.5783,2068,1.6665,4.21,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44328.80,2.2322,15827.50,0.7970,0.7320,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44264.70,2.2289,11936.60,0.6011,0.5514,2069,1.6673,4.15,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44664.90,2.2491,14719.90,0.7412,0.6808,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44428.10,2.2372,13798.10,0.6948,0.6382,2070,1.6681,4.10,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44637.70,2.2477,12674.70,0.6382,0.5862,2071,1.6689,4.05,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44245.60,2.2280,14984.00,0.7545,0.6930,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44612.00,2.2464,12906.90,0.6499,0.5969,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44511.30,2.2414,14883.20,0.7494,0.6883,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44488.90,2.2402,14291.00,0.7196,0.6610,2066,1.6649,4.31,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44250.30,2.2282,13060.40,0.6577,0.6040,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44530.40,2.2423,15179.20,0.7643,0.7012,2067,1.6657,4.26,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44508.10,2.2412,12890.50,0.6491,0.5962,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44661.70,2.2489,14507.20,0.7305,0.6702,2065,1.6641,4.36,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44404.10,2.2360,13471.50,0.6784,0.6223,2068,1.6665,4.21,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44608.90,2.2463,13210.90,0.6652,0.6110,2073,1.6705,3.95,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44408.80,2.2362,13903.60,0.7001,0.6430,2066,1.6649,4.31,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44522.40,2.2419,14601.40,0.7353,0.6753,2066,1.6649,4.31,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44282.40,2.2298,12594.50,0.6342,0.5825,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44456.90,2.2386,15822.70,0.7967,0.7318,2065,1.6641,4.36,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44064.60,2.2189,11850.20,0.5967,0.5474,2068,1.6665,4.21,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,43917.50,2.2115,14675.20,0.7390,0.6787,2054,1.6552,4.92,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44399.20,2.2357,14356.70,0.7229,0.6640,2069,1.6673,4.15,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44269.60,2.2292,12322.50,0.6205,0.5699,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44261.60,2.2288,15565.10,0.7838,0.7199,2065,1.6641,4.36,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44423.20,2.2369,12532.10,0.6311,0.5796,2065,1.6641,4.36,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44138.30,2.2226,13590.00,0.6843,0.6285,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44615.20,2.2466,14463.80,0.7283,0.6690,2065,1.6641,4.36,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44520.80,2.2418,11947.90,0.6016,0.5526,2065,1.6641,4.36,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44274.40,2.2294,15752.00,0.7932,0.7285,2065,1.6641,4.36,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44264.80,2.2289,12015.20,0.6050,0.5557,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44359.20,2.2337,14791.90,0.7448,0.6841,2065,1.6641,4.36,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44272.80,2.2293,13534.00,0.6815,0.6259,2069,1.6673,4.15,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44263.20,2.2289,12871.50,0.6481,0.5953,2072,1.6697,4.00,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44292.00,2.2303,15585.80,0.7848,0.7208,2073,1.6705,3.95,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44460.10,2.2388,13641.30,0.6869,0.6309,2063,1.6625,4.46,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44644.00,2.2480,13650.80,0.6874,0.6314,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44261.60,2.2288,13913.30,0.7006,0.6435,2066,1.6649,4.31,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44378.50,2.2347,12559.30,0.6324,0.5809,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44477.70,2.2397,14924.70,0.7515,0.6903,2064,1.6633,4.41,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44612.20,2.2464,12969.00,0.6531,0.5998,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44488.80,2.2402,12884.20,0.6488,0.5959,2085,1.6802,3.33,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44250.40,2.2282,14880.10,0.7493,0.6874,2066,1.6649,4.31,29.50
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44317.60,2.2316,12540.10,0.6315,0.5800,2066,1.6649,4.31,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44301.60,2.2308,14393.50,0.7248,0.6657,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44717.70,2.2517,13634.70,0.6866,0.6306,2065,1.6641,4.36,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44536.90,2.2426,13047.60,0.6570,0.6035,2082,1.6778,3.49,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44165.50,2.2239,14843.10,0.7474,0.6865,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44556.10,2.2436,12773.90,0.6432,0.5908,2069,1.6673,4.15,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44477.70,2.2397,14628.80,0.7366,0.6766,2066,1.6649,4.31,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44360.90,2.2338,13501.90,0.6799,0.6245,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44336.80,2.2326,13129.20,0.6611,0.6072,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44362.40,2.2339,13922.90,0.7011,0.6439,2065,1.6641,4.36,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44482.50,2.2399,14465.60,0.7284,0.6690,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44064.70,2.2189,12554.50,0.6322,0.5806,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44202.40,2.2258,15652.80,0.7882,0.7239,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44160.70,2.2237,12215.30,0.6151,0.5650,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44517.70,2.2417,14598.50,0.7351,0.6752,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44495.30,2.2406,15195.30,0.7652,0.7028,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44460.00,2.2388,12898.90,0.6495,0.5966,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44117.50,2.2215,14444.60,0.7274,0.6681,2070,1.6681,4.10,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44338.50,2.2327,14369.40,0.7236,0.6646,2069,1.6673,4.15,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44292.10,2.2303,12099.90,0.6093,0.5596,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44423.20,2.2369,15763.60,0.7938,0.7291,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44340.00,2.2327,11920.60,0.6003,0.5513,2073,1.6705,3.95,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44717.80,2.2518,14039.60,0.7070,0.6493,2072,1.6697,4.00,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44647.30,2.2482,15329.80,0.7719,0.7090,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44546.40,2.2431,12231.30,0.6159,0.5657,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44597.70,2.2457,14585.60,0.7345,0.6746,2083,1.6786,3.44,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44810.50,2.2564,13156.40,0.6625,0.6085,2070,1.6681,4.10,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44570.50,2.2443,14676.90,0.7391,0.6788,2075,1.6722,3.85,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44380.00,2.2347,13617.10,0.6857,0.6298,2069,1.6673,4.15,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44479.20,2.2397,13263.50,0.6679,0.6134,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44077.60,2.2195,13985.20,0.7042,0.6468,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44629.70,2.2473,14043.00,0.7071,0.6495,2074,1.6714,3.90,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44528.90,2.2422,12809.00,0.6450,0.5924,2054,1.6552,4.92,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44498.50,2.2407,15080.10,0.7594,0.6975,2079,1.6754,3.64,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44516.10,2.2416,11893.40,0.5989,0.5501,2069,1.6673,4.15,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44677.70,2.2497,14318.20,0.7210,0.6622,2066,1.6649,4.31,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44536.80,2.2426,14516.80,0.7310,0.6714,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44101.50,2.2207,12200.70,0.6144,0.5643,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44370.40,2.2343,15449.90,0.7780,0.7146,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44424.90,2.2370,12335.20,0.6211,0.5705,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44138.40,2.2226,14507.20,0.7305,0.6710,2067,1.6657,4.26,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44354.40,2.2335,14460.50,0.7282,0.6688,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44431.20,2.2373,12212.10,0.6149,0.5648,2070,1.6681,4.10,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44423.20,2.2369,15211.20,0.7660,0.7035,2069,1.6673,4.15,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44282.40,2.2298,14044.60,0.7072,0.6496,2069,1.6673,4.15,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44144.80,2.2229,12035.90,0.6061,0.5567,2069,1.6673,4.15,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44319.20,2.2317,15846.50,0.7979,0.7329,2070,1.6681,4.10,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44557.70,2.2437,13077.90,0.6585,0.6049,2069,1.6673,4.15,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44253.50,2.2284,14974.40,0.7540,0.6926,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44663.40,2.2490,13074.70,0.6584,0.6047,2072,1.6697,4.00,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44618.50,2.2468,14260.50,0.7181,0.6603,2095,1.6883,2.82,29.38
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44588.10,2.2452,13690.70,0.6894,0.6332,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44570.50,2.2443,13270.00,0.6682,0.6137,2068,1.6665,4.21,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44663.20,2.2490,14107.00,0.7104,0.6532,2069,1.6673,4.15,29.38
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44375.10,2.2345,14305.40,0.7203,0.6616,2070,1.6681,4.10,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44242.40,2.2278,12644.10,0.6367,0.5848,2069,1.6673,4.15,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44440.80,2.2378,15534.40,0.7822,0.7185,2070,1.6681,4.10,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44530.50,2.2423,12988.20,0.6540,0.6007,2070,1.6681,4.10,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44852.20,2.2585,12951.50,0.6522,0.5990,2070,1.6681,4.10,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44664.90,2.2491,13042.80,0.6568,0.6039,2074,1.6714,3.90,29.38
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44525.60,2.2421,12335.30,0.6211,0.5705,2071,1.6689,4.05,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44669.60,2.2493,12601.10,0.6345,0.5828,2073,1.6705,3.95,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44936.90,2.2628,12895.20,0.6493,0.5971,2071,1.6689,4.05,29.38
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44745.00,2.2531,11716.10,0.5900,0.5419,2073,1.6705,3.95,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44560.90,2.2439,13420.50,0.6758,0.6207,2071,1.6689,4.05,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44503.20,2.2409,11205.50,0.5643,0.5183,2069,1.6673,4.15,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44724.10,2.2521,13285.90,0.6690,0.6145,2073,1.6705,3.95,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44631.30,2.2474,12285.80,0.6186,0.5682,2072,1.6697,4.00,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44586.40,2.2451,12913.10,0.6502,0.5979,2076,1.6730,3.79,29.38
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44522.50,2.2419,12772.30,0.6431,0.5914,2070,1.6681,4.10,29.38
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44914.60,2.2617,12263.30,0.6175,0.5678,2071,1.6689,4.05,29.38
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44618.50,2.2468,12607.50,0.6348,0.5831,2075,1.6722,3.85,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44927.30,2.2623,12927.40,0.6510,0.5979,2070,1.6681,4.10,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44527.20,2.2422,11591.20,0.5837,0.5367,2069,1.6673,4.15,29.38
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44452.00,2.2384,13724.40,0.6911,0.6348,2078,1.6746,3.69,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44407.20,2.2361,11648.90,0.5866,0.5388,2072,1.6697,4.00,29.44
Vola,8.35,79.0,NETRAL,LAYAK,Mineral,44464.80,2.2390,13287.40,0.6691,0.6152,2078,1.6746,3.69,29.38
Quavit,8.13,78.0,NETRAL,LAYAK,Mineral,44487.30,2.2401,13831.60,0.6965,0.6464,2118,1.7068,1.64,28.88
Quavit,8.13,78.0,NETRAL,LAYAK,Mineral,44359.30,2.2337,11877.50,0.5981,0.5544,2103,1.6947,2.41,28.94
Quavit,8.13,78.0,NETRAL,LAYAK,Mineral,44204.10,2.2259,12605.90,0.6348,0.5884,2093,1.6867,2.92,28.94
Quavit,8.13,78.0,NETRAL,LAYAK,Mineral,44354.50,2.2335,12823.50,0.6457,0.5986,2103,1.6947,2.41,28.94
Quavit,8.13,78.0,NETRAL,LAYAK,Mineral,44271.20,2.2293,11309.50,0.5695,0.5279,2093,1.6867,2.92,28.94
Quavit,8.13,78.0,NETRAL,LAYAK,Mineral,44460.20,2.2388,13710.10,0.6904,0.6407,2093,1.6867,2.92,28.88
Quavit,8.13,78.0,NETRAL,LAYAK,Mineral,44168.80,2.2241,12337.00,0.6212,0.5759,2092,1.6859,2.97,28.94
Quavit,8.13,78.0,NETRAL,LAYAK,Mineral,44138.40,2.2226,11924.20,0.6004,0.5566,2094,1.6875,2.87,28.94
Quavit,8.13,78.0,NETRAL,LAYAK,Mineral,44127.20,2.2220,13769.10,0.6933,0.6427,2096,1.6891,2.77,28.94
Quavit,8.13,78.0,NETRAL,LAYAK,Mineral,44527.40,2.2422,11245.50,0.5663,0.5249,2094,1.6875,2.87,28.94
Quavit,8.13,78.0,NETRAL,LAYAK,Mineral,44413.70,2.2364,13262.00,0.6678,0.6191,2098,1.6907,2.67,28.94
Quavit,8.13,78.0,NETRAL,LAYAK,Mineral,44453.60,2.2385,13052.30,0.6572,0.6093,2091,1.6851,3.03,28.94
Quavit,8.13,78.0,NETRAL,LAYAK,Mineral,44388.00,2.2351,12039.30,0.6062,0.5626,2093,1.6867,2.92,28.88
Quavit,8.13,78.0,NETRAL,LAYAK,Mineral,44437.70,2.2377,12613.90,0.6352,0.5888,2094,1.6875,2.87,28.94
Quavit,8.13,78.0,NETRAL,LAYAK,Mineral,44552.90,2.2435,12858.60,0.6475,0.6002,2091,1.6851,3.03,28.94
Quavit,8.13,78.0,NETRAL,LAYAK,Mineral,44664.80,2.2491,12008.90,0.6047,0.5606,2093,1.6867,2.92,28.94
