nama_sample,ph_label,ppm_label,status_air,kelayakan,jenis_air,raw_ph,volt_ph,raw_tds,volt_tds,comp_volt_tds,raw_turb,volt_turb,ntu_sensor,suhu
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,48832.20,2.4589,12860.30,0.6476,0.5955,2164,1.7439,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49045.10,2.4697,14025.30,0.7062,0.6494,2162,1.7423,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,48923.40,2.4635,13540.60,0.6818,0.6270,2162,1.7423,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49776.40,2.5065,13100.20,0.6597,0.6066,2160,1.7407,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49289.90,2.4820,14247.60,0.7174,0.6597,2161,1.7415,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49217.90,2.4784,13918.10,0.7008,0.6445,2162,1.7423,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49424.30,2.4887,12638.00,0.6364,0.5852,2162,1.7423,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49405.20,2.4878,13292.30,0.6693,0.6155,2162,1.7423,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,48910.60,2.4629,14014.20,0.7057,0.6482,2172,1.7503,0.00,29.44
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49357.10,2.4854,13510.10,0.6803,0.6256,2179,1.7560,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49217.80,2.4784,12743.50,0.6417,0.5901,2160,1.7407,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49190.70,2.4770,13090.70,0.6592,0.6061,2163,1.7431,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49160.20,2.4755,14065.50,0.7083,0.6513,2162,1.7423,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49331.50,2.4841,14374.10,0.7238,0.6656,2161,1.7415,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49147.40,2.4748,12949.80,0.6521,0.5996,2163,1.7431,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49526.80,2.4939,12789.70,0.6440,0.5922,2163,1.7431,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49736.40,2.5045,14031.70,0.7066,0.6497,2161,1.7415,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49648.40,2.5000,13823.60,0.6961,0.6401,2159,1.7399,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,50181.20,2.5269,13327.60,0.6711,0.6171,2163,1.7431,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49595.50,2.4974,13722.70,0.6910,0.6354,2162,1.7423,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49670.80,2.5012,14737.60,0.7421,0.6824,2162,1.7423,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49552.30,2.4952,12623.60,0.6357,0.5845,2170,1.7487,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49613.10,2.4983,13497.10,0.6796,0.6250,2160,1.7407,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,50075.60,2.5215,14582.40,0.7343,0.6752,2162,1.7423,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49552.30,2.4952,13939.00,0.7019,0.6454,2163,1.7431,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49805.10,2.5079,13391.40,0.6743,0.6201,2161,1.7415,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49601.90,2.4977,14129.20,0.7115,0.6542,2159,1.7399,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49782.70,2.5068,14569.30,0.7336,0.6746,2164,1.7439,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49922.00,2.5138,13897.20,0.6998,0.6435,2162,1.7423,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49814.60,2.5084,13268.20,0.6681,0.6144,2163,1.7431,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,50011.60,2.5183,14542.20,0.7323,0.6734,2170,1.7487,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49888.30,2.5121,13828.60,0.6963,0.6403,2161,1.7415,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49627.50,2.4990,13178.60,0.6636,0.6102,2156,1.7374,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49913.90,2.5134,14100.50,0.7100,0.6529,2162,1.7423,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,50179.60,2.5268,13625.30,0.6861,0.6309,2161,1.7415,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49581.00,2.4966,12657.10,0.6373,0.5861,2166,1.7455,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,50059.50,2.5207,13169.10,0.6631,0.6098,2162,1.7423,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,49909.10,2.5132,14521.30,0.7312,0.6724,2160,1.7407,0.00,29.38
Keran Mentah,6.68,233.0,NETRAL,TIDAK LAYAK,Air Mentah,50166.80,2.5261,13826.80,0.6962,0.6402,2160,1.7407,0.00,29.38
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,46236.20,2.3282,12749.80,0.6420,0.5931,2138,1.7229,0.62,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,46021.70,2.3174,13434.80,0.6765,0.6249,2143,1.7270,0.36,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,46460.20,2.3395,12676.20,0.6383,0.5897,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,46205.80,2.3267,13506.80,0.6801,0.6283,2144,1.7278,0.31,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,46167.30,2.3247,13301.90,0.6698,0.6188,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,46502.00,2.3416,12223.20,0.6155,0.5686,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,46741.90,2.3537,12295.30,0.6191,0.5719,2141,1.7253,0.46,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,47042.80,2.3688,13910.10,0.7004,0.6471,2141,1.7253,0.46,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,46646.10,2.3489,13403.00,0.6749,0.6235,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,46825.40,2.3579,12116.00,0.6101,0.5636,2144,1.7278,0.31,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,47305.40,2.3821,12780.30,0.6435,0.5945,2144,1.7278,0.31,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,46795.00,2.3564,14073.60,0.7087,0.6547,2144,1.7278,0.31,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,46926.20,2.3630,13266.70,0.6680,0.6171,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,47004.60,2.3669,12796.40,0.6444,0.5953,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,47058.90,2.3696,13414.10,0.6755,0.6240,2122,1.7100,1.44,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,46893.90,2.3613,13278.10,0.6686,0.6177,2128,1.7149,1.13,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,46980.40,2.3657,12249.20,0.6168,0.5698,2132,1.7181,0.92,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,46838.20,2.3585,12561.30,0.6325,0.5843,2130,1.7165,1.03,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,46990.20,2.3662,13710.10,0.6904,0.6378,2131,1.7173,0.97,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,46612.50,2.3472,12255.40,0.6171,0.5701,2130,1.7165,1.03,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,47236.60,2.3786,13317.90,0.6706,0.6195,2133,1.7189,0.87,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,47292.60,2.3814,14491.20,0.7297,0.6741,2130,1.7165,1.03,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,47534.30,2.3936,13282.70,0.6688,0.6179,2133,1.7189,0.87,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,47174.20,2.3754,12509.80,0.6299,0.5819,2131,1.7173,0.97,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,46975.90,2.3655,13481.20,0.6788,0.6271,2131,1.7173,0.97,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,47399.90,2.3868,13554.80,0.6825,0.6305,2132,1.7181,0.92,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,47709.00,2.4024,12613.80,0.6352,0.5868,2147,1.7302,0.15,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,47949.10,2.4145,13500.50,0.6798,0.6280,2134,1.7197,0.82,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,47862.60,2.4101,13706.80,0.6902,0.6376,2135,1.7205,0.77,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,47619.30,2.3979,13014.00,0.6553,0.6054,2136,1.7213,0.72,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48027.50,2.4184,13926.00,0.7012,0.6478,2134,1.7197,0.82,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,47961.80,2.4151,13418.90,0.6757,0.6242,2134,1.7197,0.82,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48113.90,2.4228,12332.40,0.6210,0.5737,2132,1.7181,0.92,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48109.10,2.4225,13477.90,0.6787,0.6270,2131,1.7173,0.97,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48001.90,2.4171,15552.00,0.7831,0.7234,2133,1.7189,0.87,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48305.80,2.4324,12316.20,0.6202,0.5729,2138,1.7229,0.62,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48009.90,2.4175,13530.50,0.6813,0.6294,2139,1.7237,0.56,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48581.20,2.4463,14600.00,0.7352,0.6791,2139,1.7237,0.56,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48168.20,2.4255,13158.10,0.6626,0.6121,2138,1.7229,0.62,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48454.70,2.4399,12461.80,0.6275,0.5797,2162,1.7423,0.00,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48141.00,2.4241,13606.10,0.6851,0.6329,2139,1.7237,0.56,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48355.50,2.4349,13678.20,0.6888,0.6363,2140,1.7245,0.51,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48200.20,2.4271,12750.00,0.6420,0.5924,2140,1.7245,0.51,29.19
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48413.00,2.4378,13948.60,0.7024,0.6488,2139,1.7237,0.56,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48885.20,2.4616,14628.80,0.7366,0.6805,2140,1.7245,0.51,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48478.80,2.4411,13239.70,0.6667,0.6159,2140,1.7245,0.51,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48992.40,2.4670,12484.20,0.6286,0.5807,2140,1.7245,0.51,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48656.30,2.4501,14115.10,0.7108,0.6566,2140,1.7245,0.51,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48728.30,2.4537,13782.20,0.6940,0.6411,2140,1.7245,0.51,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48603.40,2.4474,13021.90,0.6557,0.6057,2140,1.7245,0.51,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48728.30,2.4537,13614.10,0.6855,0.6333,2139,1.7237,0.56,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48453.00,2.4398,13510.20,0.6803,0.6285,2137,1.7221,0.67,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48792.30,2.4569,13028.40,0.6560,0.6060,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48763.40,2.4555,13583.70,0.6840,0.6319,2140,1.7245,0.51,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48429.00,2.4386,15155.10,0.7631,0.7050,2140,1.7245,0.51,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48846.70,2.4597,13967.80,0.7033,0.6497,2140,1.7245,0.51,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48470.70,2.4407,13786.80,0.6942,0.6413,2139,1.7237,0.56,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48818.00,2.4582,15425.60,0.7768,0.7176,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48837.10,2.4592,14222.50,0.7162,0.6616,2141,1.7253,0.46,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48861.20,2.4604,12237.60,0.6162,0.5693,2141,1.7253,0.46,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48826.00,2.4586,14023.70,0.7062,0.6523,2140,1.7245,0.51,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48246.60,2.4294,14784.00,0.7444,0.6877,2155,1.7366,0.00,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48389.10,2.4366,12388.30,0.6238,0.5763,2139,1.7237,0.56,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48669.10,2.4507,14178.90,0.7140,0.6596,2138,1.7229,0.62,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48435.50,2.4390,15179.00,0.7643,0.7069,2140,1.7245,0.51,29.06
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48689.90,2.4518,13298.70,0.6697,0.6186,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48782.80,2.4564,13723.00,0.6910,0.6384,2141,1.7253,0.46,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48758.80,2.4552,14684.50,0.7394,0.6831,2144,1.7278,0.31,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48682.00,2.4514,13465.20,0.6780,0.6264,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48285.10,2.4314,13703.60,0.6900,0.6375,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48355.40,2.4349,15545.90,0.7828,0.7232,2143,1.7270,0.36,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48365.10,2.4354,13508.40,0.6802,0.6284,2144,1.7278,0.31,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48597.10,2.4471,14127.70,0.7114,0.6572,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48467.50,2.4406,15356.90,0.7733,0.7144,2141,1.7253,0.46,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48019.40,2.4180,14116.70,0.7108,0.6567,2139,1.7237,0.56,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48285.10,2.4314,13836.60,0.6967,0.6436,2137,1.7221,0.67,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48046.60,2.4194,15908.90,0.8011,0.7400,2133,1.7189,0.87,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48369.80,2.4357,14598.40,0.7351,0.6791,2132,1.7181,0.92,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48741.20,2.4544,12713.00,0.6402,0.5914,2137,1.7221,0.67,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48417.90,2.4381,13998.10,0.7049,0.6512,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48353.90,2.4348,15009.70,0.7558,0.6982,2145,1.7286,0.26,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48099.40,2.4220,13477.80,0.6787,0.6269,2143,1.7270,0.36,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48126.60,2.4234,13527.60,0.6812,0.6293,2134,1.7197,0.82,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48566.80,2.4456,15407.90,0.7759,0.7167,2141,1.7253,0.46,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48712.40,2.4529,14929.60,0.7518,0.6945,2141,1.7253,0.46,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48365.10,2.4354,12823.50,0.6457,0.5965,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48102.60,2.4222,13338.90,0.6717,0.6205,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48421.10,2.4382,14753.50,0.7429,0.6863,2143,1.7270,0.36,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48251.40,2.4297,13266.70,0.6680,0.6171,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48099.50,2.4220,13873.20,0.6986,0.6453,2143,1.7270,0.36,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48493.20,2.4419,15092.90,0.7600,0.7021,2140,1.7245,0.51,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48406.70,2.4375,13631.50,0.6864,0.6341,2141,1.7253,0.46,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48459.50,2.4402,13985.10,0.7042,0.6505,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48129.80,2.4236,15310.50,0.7710,0.7122,2144,1.7278,0.31,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48126.60,2.4234,13340.40,0.6718,0.6206,2143,1.7270,0.36,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48216.20,2.4279,12381.50,0.6235,0.5760,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48760.40,2.4553,15049.60,0.7578,0.7001,2144,1.7278,0.31,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48643.60,2.4494,14134.00,0.7117,0.6575,2141,1.7253,0.46,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48147.40,2.4245,15853.00,0.7983,0.7374,2139,1.7237,0.56,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,47933.00,2.4137,15971.30,0.8042,0.7429,2140,1.7245,0.51,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48432.30,2.4388,14539.10,0.7321,0.6763,2139,1.7237,0.56,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48253.00,2.4298,13074.80,0.6584,0.6082,2141,1.7253,0.46,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48248.30,2.4295,15837.10,0.7975,0.7367,2141,1.7253,0.46,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48141.00,2.4241,15201.50,0.7655,0.7071,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48312.30,2.4328,13058.70,0.6576,0.6075,2143,1.7270,0.36,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,47995.40,2.4168,14417.50,0.7260,0.6707,2148,1.7310,0.10,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48238.60,2.4290,14105.40,0.7103,0.6561,2143,1.7270,0.36,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48373.10,2.4358,12985.20,0.6539,0.6040,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48587.60,2.4466,15691.50,0.7901,0.7299,2143,1.7270,0.36,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48365.10,2.4354,18380.00,0.9255,0.8550,2143,1.7270,0.36,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48417.90,2.4381,14079.90,0.7090,0.6550,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48784.40,2.4565,14201.30,0.7151,0.6606,2141,1.7253,0.46,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48840.40,2.4593,16741.20,0.8430,0.7788,2157,1.7382,0.00,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48770.00,2.4558,14854.40,0.7480,0.6910,2141,1.7253,0.46,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48752.30,2.4549,15648.20,0.7880,0.7279,2140,1.7245,0.51,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48392.30,2.4368,18103.00,0.9116,0.8421,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48763.60,2.4555,16377.90,0.8247,0.7619,2141,1.7253,0.46,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48470.70,2.4407,14035.00,0.7067,0.6529,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48153.80,2.4248,15557.00,0.7834,0.7237,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48437.00,2.4390,16709.00,0.8414,0.7773,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48390.60,2.4367,14992.00,0.7549,0.6974,2143,1.7270,0.36,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48861.20,2.4604,14302.10,0.7202,0.6653,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48691.50,2.4518,17210.10,0.8666,0.8006,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48907.60,2.4627,14631.90,0.7368,0.6806,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48504.30,2.4424,14675.20,0.7390,0.6826,2141,1.7253,0.46,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48630.70,2.4488,17131.50,0.8627,0.7969,2141,1.7253,0.46,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48696.30,2.4521,14952.00,0.7529,0.6955,2142,1.7262,0.41,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48496.20,2.4420,13246.10,0.6670,0.6162,2141,1.7253,0.46,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48448.20,2.4396,15872.20,0.7992,0.7383,2141,1.7253,0.46,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,48888.30,2.4618,16113.70,0.8114,0.7496,2141,1.7253,0.46,29.13
Sumur Mentah,6.55,216.0,NETRAL,TIDAK LAYAK,Air Mentah,49128.30,2.4738,14389.90,0.7246,0.6694,2141,1.7253,0.46,29.13
